FromWard,ToWard,Probability
19100083,19100004,1.54334304887408E-04
19100083,19100005,2.48687849599739E-07
19100083,19100006,0.00000000000000E+00
19100083,19100007,0.00000000000000E+00
19100083,19100008,4.19834425179764E-08
19100083,19100009,1.15865602518393E-04
19100083,19100010,1.12024713193201E-04
19100083,19100011,3.82786153329135E-08
19100083,19100012,1.29131321353611E-04
19100083,19100013,1.30166460648174E-03
19100083,19100014,5.34163721569206E-04
19100083,19100015,6.19565217391304E-02
19100083,19100016,6.35481489036036E-02
19100083,19100017,1.52258833878263E-03
19100083,19100018,1.38168227630529E-04
19100083,19100019,1.08196995304319E-03
19100083,19100020,1.43236624760982E-03
19100083,19100021,2.90327473516337E-03
19100083,19100022,1.13219677467129E-04
19100083,19100023,1.35581366204768E-04
19100083,19100024,1.54974146465110E-04
19100083,19100025,1.47631118885832E-04
19100083,19100026,1.41594040182967E-04
19100083,19100027,7.53209461536912E-05
19100083,19100028,1.78032121625770E-04
19100083,19100029,1.74190787569168E-04
19100083,19100030,1.64507737179239E-04
19100083,19100031,1.77931776818752E-04
19100083,19100032,1.96626984682559E-04
19100083,19100033,0.00000000000000E+00
19100083,19100034,0.00000000000000E+00
19100083,19100035,8.97816372045225E-06
19100083,19100036,5.39284439701807E-06
19100083,19100037,0.00000000000000E+00
19100083,19100038,0.00000000000000E+00
19100083,19100039,1.38301204701649E-06
19100083,19100040,2.95317580921389E-06
19100083,19100041,0.00000000000000E+00
19100083,19100042,0.00000000000000E+00
19100083,19100043,0.00000000000000E+00
19100083,19100044,9.29084262050310E-06
19100083,19100045,0.00000000000000E+00
19100083,19100046,0.00000000000000E+00
19100083,19100047,0.00000000000000E+00
19100083,19100048,0.00000000000000E+00
19100083,19100049,6.62615454409296E-05
19100083,19100050,1.66091586622057E-04
19100083,19100051,2.52740050364509E-03
19100083,19100052,2.18039283139072E-03
19100083,19100053,2.34336562028576E-03
19100083,19100054,2.49041284393575E-04
19100083,19100055,1.53697407233015E-03
19100083,19100056,3.30980439732412E-03
19100083,19100057,1.61882210421066E-03
19100083,19100058,2.04008358420367E-03
19100083,19100059,1.24998772697935E-03
19100083,19100060,1.48004331264168E-06
19100083,19100061,6.35842208663832E-04
19100083,19100062,1.56109196110360E-03
19100083,19100063,4.06494516969113E-04
19100083,19100064,3.77259551670117E-04
19100083,19100065,0.00000000000000E+00
19100083,19100066,0.00000000000000E+00
19100083,19100067,0.00000000000000E+00
19100083,19100068,3.07768458342174E-07
19100083,19100069,7.16908349763380E-04
19100083,19100070,3.20703694980850E-03
19100083,19100071,7.56205861192012E-04
19100083,19100072,1.37772551978846E-03
19100083,19100073,1.96231441319537E-03
19100083,19100074,2.33966093994779E-07
19100083,19100075,0.00000000000000E+00
19100083,19100076,0.00000000000000E+00
19100083,19100077,1.71284420325802E-06
19100083,19100078,0.00000000000000E+00
19100083,19100079,0.00000000000000E+00
19100083,19100080,0.00000000000000E+00
19100083,19100081,0.00000000000000E+00
19100083,19100082,0.00000000000000E+00
19100083,19100083,3.21739130434783E-01
19100083,19100084,6.19565217391304E-02
19100083,19100085,6.19565217391304E-02
19100083,19100086,6.19565217391304E-02
19100083,19100087,2.17152967072367E-05
19100083,19100088,0.00000000000000E+00
19100083,19100089,4.71349014179612E-05
19100083,19100090,0.00000000000000E+00
19100083,19100091,0.00000000000000E+00
19100083,19100092,0.00000000000000E+00
19100083,19100093,2.00957570693170E-05
19100083,19100094,0.00000000000000E+00
19100083,19100095,6.19565217391304E-02
19100083,19100096,6.19755684118899E-02
19100083,19100097,0.00000000000000E+00
19100083,19100098,0.00000000000000E+00
19100083,19100099,6.19565217391304E-02
19100083,19100100,6.19565217391304E-02
19100083,19100101,8.76630042273486E-04
19100083,19100102,2.52500928186859E-03
19100083,19100103,3.41543055637472E-03
19100083,19100104,1.02800234896039E-04
19100083,19100105,1.52900379864153E-03
19100083,19100106,9.00604851821904E-04
19100083,19100107,1.16583664863535E-04
19100083,19100108,1.55643438207588E-03
19100083,19100109,6.19565599004948E-02
19100083,19100110,1.55082936507908E-04
19100083,19100111,1.59365189386219E-06
19100083,19100112,2.91203324825073E-03
19100083,19100113,1.28378807601317E-04
19100083,19100114,9.63733982196998E-04
19100083,19100115,2.17669553056836E-03
19100083,19100116,0.00000000000000E+00
19100084,19100001,2.41487190474418E-04
19100084,19100002,4.10581540931153E-05
19100084,19100003,2.88952819465039E-05
19100084,19100004,4.72312804960063E-05
19100084,19100005,7.61065116985031E-08
19100084,19100006,0.00000000000000E+00
19100084,19100007,0.00000000000000E+00
19100084,19100008,1.28482889866975E-08
19100084,19100009,3.54586154800602E-05
19100084,19100010,3.42831793305626E-05
19100084,19100011,6.99025713895943E-08
19100084,19100012,3.95183537718445E-05
19100084,19100013,2.27178026404829E-03
19100084,19100014,9.75464168595901E-04
19100084,19100015,2.16293542529250E-02
19100084,19100016,2.18680807428594E-02
19100084,19100017,2.78047779740876E-03
19100084,19100018,2.52316190429494E-04
19100084,19100019,1.97584064255663E-03
19100084,19100020,2.58212817372374E-03
19100084,19100021,2.84649223879089E-02
19100084,19100022,3.46488769818122E-05
19100084,19100023,4.14922757576213E-05
19100084,19100024,5.10880269004092E-05
19100084,19100025,4.51798891446905E-05
19100084,19100026,4.33323481342877E-05
19100084,19100027,2.30506415122994E-05
19100084,19100028,5.44835775814083E-05
19100084,19100029,5.33080053297394E-05
19100084,19100030,5.03446792606758E-05
19100084,19100031,5.44528688304924E-05
19100084,19100032,6.01742060742812E-05
19100084,19100033,0.00000000000000E+00
19100084,19100034,0.00000000000000E+00
19100084,19100035,1.28580764742346E-05
19100084,19100036,1.65038451154911E-06
19100084,19100037,0.00000000000000E+00
19100084,19100038,0.00000000000000E+00
19100084,19100039,4.23246341567713E-07
19100084,19100040,9.03767150801359E-07
19100084,19100041,0.00000000000000E+00
19100084,19100042,0.00000000000000E+00
19100084,19100043,0.00000000000000E+00
19100084,19100044,2.84329782787672E-06
19100084,19100045,0.00000000000000E+00
19100084,19100046,0.00000000000000E+00
19100084,19100047,0.00000000000000E+00
19100084,19100048,0.00000000000000E+00
19100084,19100049,2.02781723810695E-05
19100084,19100050,5.08293883300674E-05
19100084,19100051,7.73466159714100E-04
19100084,19100052,6.67270607698175E-04
19100084,19100053,7.17145543222935E-04
19100084,19100054,4.96850868383235E-04
19100084,19100055,4.70363692493857E-04
19100084,19100056,1.01290701371270E-03
19100084,19100057,1.28234128034009E-03
19100084,19100058,4.07007738839033E-03
19100084,19100059,2.49379330471401E-03
19100084,19100060,2.34379502009933E-06
19100084,19100061,1.94588246148584E-04
19100084,19100062,3.11051500391240E-03
19100084,19100063,8.10978606382170E-04
19100084,19100064,1.15453603900493E-04
19100084,19100065,0.00000000000000E+00
19100084,19100066,0.00000000000000E+00
19100084,19100067,0.00000000000000E+00
19100084,19100068,9.41870855892170E-08
19100084,19100069,2.19397102817195E-04
19100084,19100070,3.14486316742405E-02
19100084,19100071,7.69165648160337E-04
19100084,19100072,2.74796799422182E-03
19100084,19100073,3.90984882898584E-03
19100084,19100074,4.22962871822176E-07
19100084,19100075,0.00000000000000E+00
19100084,19100076,0.00000000000000E+00
19100084,19100077,2.06834293675756E-06
19100084,19100078,0.00000000000000E+00
19100084,19100079,0.00000000000000E+00
19100084,19100080,0.00000000000000E+00
19100084,19100081,0.00000000000000E+00
19100084,19100082,0.00000000000000E+00
19100084,19100083,2.70944595313838E-02
19100084,19100084,5.28972996561999E-01
19100084,19100085,2.98863235106183E-02
19100084,19100086,3.17885388347484E-02
19100084,19100087,3.96554333306470E-05
19100084,19100088,0.00000000000000E+00
19100084,19100089,8.60754962700408E-05
19100084,19100090,0.00000000000000E+00
19100084,19100091,0.00000000000000E+00
19100084,19100092,0.00000000000000E+00
19100084,19100093,3.66979077207638E-05
19100084,19100094,0.00000000000000E+00
19100084,19100095,2.74601358912016E-02
19100084,19100096,1.89999241465066E-02
19100084,19100097,0.00000000000000E+00
19100084,19100098,0.00000000000000E+00
19100084,19100099,1.89760464522739E-02
19100084,19100100,3.01805898094807E-02
19100084,19100101,8.59691859856070E-03
19100084,19100102,2.47620332343364E-02
19100084,19100103,3.34943785362881E-02
19100084,19100104,3.14601911284230E-05
19100084,19100105,1.49648474559272E-02
19100084,19100106,1.37171270270752E-03
19100084,19100107,3.56783657427240E-05
19100084,19100108,2.84228581833598E-03
19100084,19100109,2.98457014711112E-02
19100084,19100110,3.09398868798012E-04
19100084,19100111,1.56285946697012E-05
19100084,19100112,2.85576715196623E-02
19100084,19100113,3.92880602662131E-05
19100084,19100114,1.75992477536611E-03
19100084,19100115,6.66139114266778E-04
19100084,19100116,0.00000000000000E+00
19100085,19100001,2.47171799985511E-05
19100085,19100002,1.10514332163527E-04
19100085,19100003,9.44190631062065E-05
19100085,19100004,1.54334304887408E-04
19100085,19100005,2.48687849599739E-07
19100085,19100006,0.00000000000000E+00
19100085,19100007,0.00000000000000E+00
19100085,19100008,4.19834425179764E-08
19100085,19100009,1.15865602518393E-04
19100085,19100010,1.12024713193201E-04
19100085,19100011,3.82786153329135E-08
19100085,19100012,1.29131321353611E-04
19100085,19100013,1.30166460648174E-03
19100085,19100014,5.34163721569206E-04
19100085,19100015,6.19565217391304E-02
19100085,19100016,6.35481489036036E-02
19100085,19100017,1.52258833878263E-03
19100085,19100018,1.38168227630529E-04
19100085,19100019,1.08196995304319E-03
19100085,19100020,1.43236624760982E-03
19100085,19100021,2.90327473516337E-03
19100085,19100022,1.13219677467129E-04
19100085,19100023,1.35581366204768E-04
19100085,19100024,1.54974146465110E-04
19100085,19100025,1.47631118885832E-04
19100085,19100026,1.41594040182967E-04
19100085,19100027,7.53209461536912E-05
19100085,19100028,1.78032121625770E-04
19100085,19100029,1.74190787569168E-04
19100085,19100030,1.64507737179239E-04
19100085,19100031,1.77931776818752E-04
19100085,19100032,1.96626984682559E-04
19100085,19100033,0.00000000000000E+00
19100085,19100034,0.00000000000000E+00
19100085,19100035,8.97816372045225E-06
19100085,19100036,5.39284439701807E-06
19100085,19100037,0.00000000000000E+00
19100085,19100038,0.00000000000000E+00
19100085,19100039,1.38301204701649E-06
19100085,19100040,2.95317580921389E-06
19100085,19100041,0.00000000000000E+00
19100085,19100042,0.00000000000000E+00
19100085,19100043,0.00000000000000E+00
19100085,19100044,9.29084262050310E-06
19100085,19100045,0.00000000000000E+00
19100085,19100046,0.00000000000000E+00
19100085,19100047,0.00000000000000E+00
19100085,19100048,0.00000000000000E+00
19100085,19100049,6.62615454409296E-05
19100085,19100050,1.66091586622057E-04
19100085,19100051,2.52740050364509E-03
19100085,19100052,2.18039283139072E-03
19100085,19100053,2.34336562028576E-03
19100085,19100054,2.49041284393575E-04
19100085,19100055,1.53697407233015E-03
19100085,19100056,3.30980439732412E-03
19100085,19100057,1.61882210421066E-03
19100085,19100058,2.04008358420367E-03
19100085,19100059,1.24998772697935E-03
19100085,19100060,1.48004331264168E-06
19100085,19100061,6.35842208663832E-04
19100085,19100062,1.56109196110360E-03
19100085,19100063,4.06494516969113E-04
19100085,19100064,3.77259551670117E-04
19100085,19100065,0.00000000000000E+00
19100085,19100066,0.00000000000000E+00
19100085,19100067,0.00000000000000E+00
19100085,19100068,3.07768458342174E-07
19100085,19100069,7.16908349763380E-04
19100085,19100070,3.20703694980850E-03
19100085,19100071,7.56205861192012E-04
19100085,19100072,1.37772551978846E-03
19100085,19100073,1.96231441319537E-03
19100085,19100074,2.33966093994779E-07
19100085,19100075,0.00000000000000E+00
19100085,19100076,0.00000000000000E+00
19100085,19100077,1.71284420325802E-06
19100085,19100078,0.00000000000000E+00
19100085,19100079,0.00000000000000E+00
19100085,19100080,0.00000000000000E+00
19100085,19100081,0.00000000000000E+00
19100085,19100082,0.00000000000000E+00
19100085,19100083,6.19565217391304E-02
19100085,19100084,6.19565217391304E-02
19100085,19100085,3.21739130434783E-01
19100085,19100086,6.19565217391304E-02
19100085,19100087,2.17152967072367E-05
19100085,19100088,0.00000000000000E+00
19100085,19100089,4.71349014179612E-05
19100085,19100090,0.00000000000000E+00
19100085,19100091,0.00000000000000E+00
19100085,19100092,0.00000000000000E+00
19100085,19100093,2.00957570693170E-05
19100085,19100094,0.00000000000000E+00
19100085,19100095,6.19565217391304E-02
19100085,19100096,6.19755684118899E-02
19100085,19100097,0.00000000000000E+00
19100085,19100098,0.00000000000000E+00
19100085,19100099,6.19565217391304E-02
19100085,19100100,6.19565217391304E-02
19100085,19100101,8.76630042273486E-04
19100085,19100102,2.52500928186859E-03
19100085,19100103,3.41543055637472E-03
19100085,19100104,1.02800234896039E-04
19100085,19100105,1.52900379864153E-03
19100085,19100106,9.00604851821904E-04
19100085,19100107,1.16583664863535E-04
19100085,19100108,1.55643438207588E-03
19100085,19100109,6.19565599004948E-02
19100085,19100110,1.55082936507908E-04
19100085,19100111,1.59365189386219E-06
19100085,19100112,2.91203324825073E-03
19100085,19100113,1.28378807601317E-04
19100085,19100114,9.63733982196998E-04
19100085,19100115,2.17669553056836E-03
19100085,19100116,0.00000000000000E+00
19100086,19100001,2.47171799985511E-05
19100086,19100002,1.10514332163527E-04
19100086,19100003,9.44190631062065E-05
19100086,19100004,1.54334304887408E-04
19100086,19100005,2.48687849599739E-07
19100086,19100006,0.00000000000000E+00
19100086,19100007,0.00000000000000E+00
19100086,19100008,4.19834425179764E-08
19100086,19100009,1.15865602518393E-04
19100086,19100010,1.12024713193201E-04
19100086,19100011,3.82786153329135E-08
19100086,19100012,1.29131321353611E-04
19100086,19100013,1.30166460648174E-03
19100086,19100014,5.34163721569206E-04
19100086,19100015,6.19565217391304E-02
19100086,19100016,6.35481489036036E-02
19100086,19100017,1.52258833878263E-03
19100086,19100018,1.38168227630529E-04
19100086,19100019,1.08196995304319E-03
19100086,19100020,1.43236624760982E-03
19100086,19100021,2.90327473516337E-03
19100086,19100022,1.13219677467129E-04
19100086,19100023,1.35581366204768E-04
19100086,19100024,1.54974146465110E-04
19100086,19100025,1.47631118885832E-04
19100086,19100026,1.41594040182967E-04
19100086,19100027,7.53209461536911E-05
19100086,19100028,1.78032121625770E-04
19100086,19100029,1.74190787569168E-04
19100086,19100030,1.64507737179239E-04
19100086,19100031,1.77931776818752E-04
19100086,19100032,1.96626984682559E-04
19100086,19100033,0.00000000000000E+00
19100086,19100034,0.00000000000000E+00
19100086,19100035,8.97816372045225E-06
19100086,19100036,5.39284439701807E-06
19100086,19100037,0.00000000000000E+00
19100086,19100038,0.00000000000000E+00
19100086,19100039,1.38301204701649E-06
19100086,19100040,2.95317580921389E-06
19100086,19100041,0.00000000000000E+00
19100086,19100042,0.00000000000000E+00
19100086,19100043,0.00000000000000E+00
19100086,19100044,9.29084262050310E-06
19100086,19100045,0.00000000000000E+00
19100086,19100046,0.00000000000000E+00
19100086,19100047,0.00000000000000E+00
19100086,19100048,0.00000000000000E+00
19100086,19100049,6.62615454409296E-05
19100086,19100050,1.66091586622057E-04
19100086,19100051,2.52740050364509E-03
19100086,19100052,2.18039283139072E-03
19100086,19100053,2.34336562028576E-03
19100086,19100054,2.49041284393575E-04
19100086,19100055,1.53697407233015E-03
19100086,19100056,3.30980439732412E-03
19100086,19100057,1.61882210421066E-03
19100086,19100058,2.04008358420367E-03
19100086,19100059,1.24998772697935E-03
19100086,19100060,1.48004331264168E-06
19100086,19100061,6.35842208663832E-04
19100086,19100062,1.56109196110360E-03
19100086,19100063,4.06494516969113E-04
19100086,19100064,3.77259551670117E-04
19100086,19100065,0.00000000000000E+00
19100086,19100066,0.00000000000000E+00
19100086,19100067,0.00000000000000E+00
19100086,19100068,3.07768458342174E-07
19100086,19100069,7.16908349763379E-04
19100086,19100070,3.20703694980850E-03
19100086,19100071,7.56205861192012E-04
19100086,19100072,1.37772551978846E-03
19100086,19100073,1.96231441319537E-03
19100086,19100074,2.33966093994779E-07
19100086,19100075,0.00000000000000E+00
19100086,19100076,0.00000000000000E+00
19100086,19100077,1.71284420325802E-06
19100086,19100078,0.00000000000000E+00
19100086,19100079,0.00000000000000E+00
19100086,19100080,0.00000000000000E+00
19100086,19100081,0.00000000000000E+00
19100086,19100082,0.00000000000000E+00
19100086,19100083,6.19565217391304E-02
19100086,19100084,6.19565217391304E-02
19100086,19100085,6.19565217391304E-02
19100086,19100086,3.21739130434783E-01
19100086,19100087,2.17152967072367E-05
19100086,19100088,0.00000000000000E+00
19100086,19100089,4.71349014179612E-05
19100086,19100090,0.00000000000000E+00
19100086,19100091,0.00000000000000E+00
19100086,19100092,0.00000000000000E+00
19100086,19100093,2.00957570693170E-05
19100086,19100094,0.00000000000000E+00
19100086,19100095,6.19565217391304E-02
19100086,19100096,6.19755684118899E-02
19100086,19100097,0.00000000000000E+00
19100086,19100098,0.00000000000000E+00
19100086,19100099,6.19565217391304E-02
19100086,19100100,6.19565217391304E-02
19100086,19100101,8.76630042273485E-04
19100086,19100102,2.52500928186859E-03
19100086,19100103,3.41543055637472E-03
19100086,19100104,1.02800234896039E-04
19100086,19100105,1.52900379864153E-03
19100086,19100106,9.00604851821903E-04
19100086,19100107,1.16583664863535E-04
19100086,19100108,1.55643438207588E-03
19100086,19100109,6.19565599004948E-02
19100086,19100110,1.55082936507908E-04
19100086,19100111,1.59365189386219E-06
19100086,19100112,2.91203324825073E-03
19100086,19100113,1.28378807601317E-04
19100086,19100114,9.63733982196998E-04
19100086,19100115,2.17669553056836E-03
19100086,19100116,0.00000000000000E+00
19100087,19100001,6.23100191396697E-04
19100087,19100002,1.66285758692003E-03
19100087,19100003,1.43023526242882E-03
19100087,19100004,1.05616080011553E-03
19100087,19100005,5.76444605508387E-04
19100087,19100006,3.66984524179071E-06
19100087,19100007,2.89002330529030E-06
19100087,19100008,6.27143547285522E-06
19100087,19100009,1.75515596521441E-03
19100087,19100010,1.69691926941046E-03
19100087,19100011,1.54138326134408E-03
19100087,19100012,1.95611532579720E-03
19100087,19100013,2.31792106651028E-03
19100087,19100014,1.66578978920642E-03
19100087,19100015,2.07026324524640E-04
19100087,19100016,1.91200392535446E-03
19100087,19100017,1.89542038700984E-03
19100087,19100018,4.53977167774166E-02
19100087,19100019,1.79777630547110E-03
19100087,19100020,2.01918498641255E-03
19100087,19100021,7.77936132434185E-04
19100087,19100022,1.71502025663805E-03
19100087,19100023,9.24856721419332E-04
19100087,19100024,2.57555418107863E-03
19100087,19100025,2.23497980839145E-03
19100087,19100026,2.14482663580511E-03
19100087,19100027,1.14105598539908E-03
19100087,19100028,1.22559054770506E-03
19100087,19100029,1.18814406863769E-03
19100087,19100030,1.46984147038850E-03
19100087,19100031,1.21366111376826E-03
19100087,19100032,1.36203697539955E-03
19100087,19100033,2.51589932969868E-04
19100087,19100034,2.32989523781323E-04
19100087,19100035,1.80556176793771E-03
19100087,19100036,2.35706510074633E-04
19100087,19100037,1.45246256626417E-04
19100087,19100038,1.54468245093976E-04
19100087,19100039,1.98387923082005E-04
19100087,19100040,2.46001893615172E-04
19100087,19100041,1.63696849309084E-04
19100087,19100042,3.99621792482109E-04
19100087,19100043,2.40878299707541E-04
19100087,19100044,7.71868876826002E-04
19100087,19100045,5.91102848098383E-04
19100087,19100046,7.05787842780406E-04
19100087,19100047,8.21702178729549E-04
19100087,19100048,5.74279373246017E-04
19100087,19100049,8.65141523830058E-04
19100087,19100050,1.13289994407575E-03
19100087,19100051,3.44279185438811E-03
19100087,19100052,3.01048839010197E-03
19100087,19100053,3.21401382876654E-03
19100087,19100054,1.02152520259907E-03
19100087,19100055,2.49327862295694E-03
19100087,19100056,4.50354077867774E-03
19100087,19100057,2.49783580257702E-03
19100087,19100058,1.88037275335227E-03
19100087,19100059,1.26021447361331E-03
19100087,19100060,7.51649268411350E-04
19100087,19100061,1.52611073061836E-04
19100087,19100062,1.47808337801860E-03
19100087,19100063,5.36116398132988E-04
19100087,19100064,1.52282795797431E-04
19100087,19100065,2.00113831358806E-04
19100087,19100066,1.97238686176305E-04
19100087,19100067,3.09166306924935E-04
19100087,19100068,1.67326791413777E-04
19100087,19100069,1.74749865994509E-04
19100087,19100070,8.74313409987318E-04
19100087,19100071,3.96948647903135E-04
19100087,19100072,1.32086681648985E-03
19100087,19100073,1.79372764673710E-03
19100087,19100074,1.40971957240481E-03
19100087,19100075,2.41411462486700E-04
19100087,19100076,2.28146440945057E-04
19100087,19100077,9.41247200608187E-04
19100087,19100078,2.23503017751491E-04
19100087,19100079,4.41133299487196E-02
19100087,19100080,2.35035229446177E-04
19100087,19100081,2.53347072695367E-04
19100087,19100082,2.70925847383220E-04
19100087,19100083,1.36110544675167E-04
19100087,19100084,3.72636010351429E-04
19100087,19100085,1.82829647253218E-04
19100087,19100086,2.14661353065024E-04
19100087,19100087,2.28894172592560E-01
19100087,19100088,2.86589924619500E-04
19100087,19100089,4.53775371461219E-02
19100087,19100090,4.38340795083822E-02
19100087,19100091,4.38365469874111E-02
19100087,19100092,4.38359754651314E-02
19100087,19100093,4.53719652735281E-02
19100087,19100094,4.38363857600444E-02
19100087,19100095,4.39744297062190E-02
19100087,19100096,4.53709840733910E-02
19100087,19100097,4.38354649663217E-02
19100087,19100098,4.38368727880084E-02
19100087,19100099,4.39288225714684E-02
19100087,19100100,1.89769609269069E-04
19100087,19100101,2.34717642236075E-04
19100087,19100102,6.68332790864211E-04
19100087,19100103,9.02682692390473E-04
19100087,19100104,1.04950430342272E-03
19100087,19100105,9.25307365167971E-04
19100087,19100106,2.92770175969935E-03
19100087,19100107,7.95209619525093E-04
19100087,19100108,1.90354324948505E-03
19100087,19100109,4.55407902903487E-02
19100087,19100110,2.86846933137741E-04
19100087,19100111,3.94833063566666E-06
19100087,19100112,7.69524157259478E-04
19100087,19100113,8.77451208453714E-04
19100087,19100114,1.76128681731177E-03
19100087,19100115,3.33070425175094E-03
19100087,19100116,4.39262136312166E-02
19100088,19100001,2.48148511281269E-04
19100088,19100002,5.58633902690659E-04
19100088,19100003,4.80503248379733E-04
19100088,19100004,5.51104616284313E-04
19100088,19100005,2.28913604859373E-04
19100088,19100006,1.95021156016433E-04
19100088,19100007,1.46795988367113E-04
19100088,19100008,9.43100023182782E-05
19100088,19100009,5.89581605735186E-04
19100088,19100010,5.70037257399034E-04
19100088,19100011,9.73902823735630E-10
19100088,19100012,6.57084157330320E-04
19100088,19100013,3.00978508712019E-02
19100088,19100014,1.35904486682431E-05
19100088,19100015,1.00497917747280E-04
19100088,19100016,4.05262492940211E-05
19100088,19100017,3.87384201238943E-05
19100088,19100018,2.99352437381709E-02
19100088,19100019,2.75313002972222E-05
19100088,19100020,9.77235261982904E-05
19100088,19100021,3.72912877980454E-04
19100088,19100022,5.76117827819460E-04
19100088,19100023,4.82959470973626E-04
19100088,19100024,3.02954287496658E-02
19100088,19100025,7.50864063152759E-04
19100088,19100026,7.20500483718997E-04
19100088,19100027,3.83316092646047E-04
19100088,19100028,5.01345927810032E-04
19100088,19100029,6.20458336253008E-04
19100088,19100030,5.55942491813457E-04
19100088,19100031,4.97972782468411E-04
19100088,19100032,7.08665882401416E-04
19100088,19100033,2.98677136847774E-02
19100088,19100034,2.98672566371681E-02
19100088,19100035,2.98739385469892E-02
19100088,19100036,2.98823494428368E-02
19100088,19100037,2.98672566371681E-02
19100088,19100038,2.98672566371681E-02
19100088,19100039,2.98711272350431E-02
19100088,19100040,2.98755216092891E-02
19100088,19100041,2.98672566371681E-02
19100088,19100042,3.03467459162666E-02
19100088,19100043,3.04092918616072E-02
19100088,19100044,3.09112809676598E-02
19100088,19100045,3.06120575990686E-02
19100088,19100046,3.09121606580645E-02
19100088,19100047,1.21957412507409E-03
19100088,19100048,8.52263652400509E-04
19100088,19100049,1.20469436844810E-03
19100088,19100050,4.64835966984298E-04
19100088,19100051,2.08479337879375E-03
19100088,19100052,1.80221857642498E-03
19100088,19100053,1.96774788196322E-03
19100088,19100054,3.01908126008937E-04
19100088,19100055,1.46184958555360E-03
19100088,19100056,2.71147780498924E-03
19100088,19100057,1.39182585529631E-03
19100088,19100058,1.63605483125378E-03
19100088,19100059,1.00484572465066E-03
19100088,19100060,1.11487674423119E-03
19100088,19100061,7.27983059698082E-04
19100088,19100062,1.24332765141714E-03
19100088,19100063,6.91562099315780E-04
19100088,19100064,5.70946415748508E-04
19100088,19100065,4.50623772949352E-04
19100088,19100066,4.44149414025142E-04
19100088,19100067,6.96192195958378E-04
19100088,19100068,3.76978723417647E-04
19100088,19100069,8.21150642639657E-04
19100088,19100070,4.18438738222949E-04
19100088,19100071,7.53377813716448E-04
19100088,19100072,1.22787350662364E-03
19100088,19100073,1.55618226978168E-03
19100088,19100074,1.86267469161791E-04
19100088,19100075,2.98680975874203E-02
19100088,19100076,2.98672566371681E-02
19100088,19100077,1.25378685555172E-04
19100088,19100078,2.98672813087935E-02
19100088,19100079,2.98672594375827E-02
19100088,19100080,2.98672566371681E-02
19100088,19100081,2.99765399937942E-02
19100088,19100082,2.98672575394881E-02
19100088,19100083,3.06306108483157E-04
19100088,19100084,3.43210888681408E-05
19100088,19100085,4.11443785631246E-04
19100088,19100086,4.83078543664612E-04
19100088,19100087,7.44117876964785E-05
19100088,19100088,1.38827433628319E-01
19100088,19100089,9.08512388734824E-05
19100088,19100090,6.40556105756729E-05
19100088,19100091,9.31946299781688E-05
19100088,19100092,8.64453937729857E-05
19100088,19100093,1.01003013040428E-04
19100088,19100094,9.12906594431543E-05
19100088,19100095,3.61936170871889E-04
19100088,19100096,9.16514571313056E-05
19100088,19100097,8.04167975634597E-05
19100088,19100098,9.70420831128158E-05
19100088,19100099,2.99488963440465E-02
19100088,19100100,4.22525441240356E-04
19100088,19100101,2.74484778662916E-04
19100088,19100102,3.64572422444044E-04
19100088,19100103,4.34544438670005E-04
19100088,19100104,5.04627799633911E-04
19100088,19100105,4.04319932739084E-04
19100088,19100106,3.03880876307229E-02
19100088,19100107,4.15264823960823E-04
19100088,19100108,3.95995473315766E-05
19100088,19100109,4.09912421319585E-04
19100088,19100110,4.49254851776820E-04
19100088,19100111,1.87643789884709E-04
19100088,19100112,3.70452425757944E-04
19100088,19100113,4.57989128470662E-04
19100088,19100114,2.45197805204988E-05
19100088,19100115,1.82992944494044E-03
19100088,19100116,2.99186082258880E-02
19100089,19100001,6.06041390079470E-04
19100089,19100002,1.67877144042085E-03
19100089,19100003,1.44392336457437E-03
19100089,19100004,1.03826434823124E-03
19100089,19100005,5.60331863272035E-04
19100089,19100006,6.37745164875956E-06
19100089,19100007,5.02227823761955E-06
19100089,19100008,1.04353716586099E-05
19100089,19100009,1.77199315196086E-03
19100089,19100010,1.71315838568984E-03
19100089,19100011,2.67860652074632E-03
19100089,19100012,1.97488579239115E-03
19100089,19100013,3.43102837467482E-03
19100089,19100014,2.79660097458812E-03
19100089,19100015,2.03119915421720E-04
19100089,19100016,3.03004670070285E-03
19100089,19100017,3.01393070426811E-03
19100089,19100018,4.52937006790496E-02
19100089,19100019,2.92524562858155E-03
19100089,19100020,3.13590658941295E-03
19100089,19100021,8.10300890736961E-04
19100089,19100022,1.73143259508637E-03
19100089,19100023,9.09218634279926E-04
19100089,19100024,3.68688037913501E-03
19100089,19100025,2.25633994021670E-03
19100089,19100026,2.16535210682742E-03
19100089,19100027,1.15197127073987E-03
19100089,19100028,1.20541006408859E-03
19100089,19100029,1.16805508848488E-03
19100089,19100030,1.46178819866670E-03
19100089,19100031,1.19314069484744E-03
19100089,19100032,1.33877234266146E-03
19100089,19100033,2.45926365594688E-04
19100089,19100034,2.27744605173372E-04
19100089,19100035,2.92825269079002E-03
19100089,19100036,2.30606549812098E-04
19100089,19100037,1.41976561140751E-04
19100089,19100038,1.50990949806693E-04
19100089,19100039,1.93974795196787E-04
19100089,19100040,2.40576922643382E-04
19100089,19100041,1.60011805290496E-04
19100089,19100042,3.88788200968803E-04
19100089,19100043,2.37687768940335E-04
